a/c,a/t,c/b,phi,F,Mg
   0.60000,   0.60000,   0.20000,   1.92678,   1.20416,   1.21053
   1.30000,   0.60000,   0.20000,   2.01388,   0.85873,   0.93620
   1.20000,   0.70000,   0.20000,   0.84302,   0.98174,   1.01084
   1.90000,   0.30000,   0.20000,   0.66167,   0.70764,   0.76066
   1.20000,   0.80000,   0.20000,   0.01185,   1.27014,   1.24500
   0.35000,   0.70000,   0.20000,   0.29083,   1.16892,   1.72934
   0.70000,   0.40000,   0.20000,   0.39137,   1.03877,   1.18671
   0.50000,   0.30000,   0.20000,   2.84647,   0.91708,   1.21656
   1.80000,   0.60000,   0.20000,   1.33257,   0.59988,   0.76992
   1.90000,   0.40000,   0.20000,   2.07236,   0.61630,   0.74748
   0.25000,   0.50000,   0.20000,   0.98905,   1.33255,   1.43025
   0.50000,   0.40000,   0.20000,   2.48671,   1.03845,   1.20605
   0.30000,   0.80000,   0.20000,   1.74393,   1.57956,   1.55891
   0.80000,   0.70000,   0.20000,   0.63080,   1.18026,   1.24006
   0.50000,   0.80000,   0.20000,   1.58146,   1.31468,   1.28867
   0.80000,   0.70000,   0.20000,   1.23990,   1.15950,   1.15050
   1.60000,   0.40000,   0.20000,   2.59519,   0.81792,   0.84706
   1.30000,   0.40000,   0.20000,   2.51596,   0.91954,   0.94544
   0.30000,   0.40000,   0.20000,   0.50655,   0.96552,   1.28723
   1.20000,   0.80000,   0.20000,   1.04171,   0.96292,   1.00683
   1.20000,   0.50000,   0.20000,   3.01259,   1.12124,   1.10878
   0.70000,   0.50000,   0.20000,   0.29153,   1.09215,   1.26292
   1.80000,   0.70000,   0.20000,   0.12697,   0.90708,   0.89385
   0.90000,   0.40000,   0.20000,   2.18699,   1.08373,   1.09075
   0.65000,   0.80000,   0.20000,   1.68954,   1.22895,   1.20706
   0.70000,   0.80000,   0.20000,   0.71200,   1.21300,   1.29631
   0.20000,   0.80000,   0.20000,   1.86345,   1.88749,   1.88903
   1.60000,   0.40000,   0.20000,   2.00632,   0.69737,   0.82149
   1.30000,   0.40000,   0.20000,   1.17241,   0.83825,   0.92322
   1.50000,   0.30000,   0.20000,   2.39647,   0.80581,   0.86104
   1.50000,   0.70000,   0.20000,   0.18195,   1.00154,   0.98872
   0.45000,   0.50000,   0.20000,   2.76343,   1.02010,   1.34889
   0.80000,   0.60000,   0.20000,   0.74977,   1.13650,   1.18122
   1.70000,   0.80000,   0.20000,   1.87564,   0.65133,   0.80033
   1.20000,   0.70000,   0.20000,   0.22975,   1.14840,   1.13302
   0.55000,   0.70000,   0.20000,   3.10482,   1.28737,   1.70449
   1.70000,   0.80000,   0.20000,   2.89560,   0.91408,   0.90488
   0.90000,   0.80000,   0.20000,   0.93409,   1.18098,   1.17789
   2.00000,   0.80000,   0.20000,   0.14296,   0.85540,   0.84168
   0.25000,   0.80000,   0.20000,   1.29142,   1.70733,   1.70475
   1.80000,   0.80000,   0.20000,   2.80044,   0.84914,   0.84925
   0.80000,   0.60000,   0.20000,   2.25983,   1.13942,   1.16752
   1.30000,   0.70000,   0.20000,   1.99665,   0.86472,   0.94226
   0.30000,   0.60000,   0.20000,   2.05533,   1.41504,   1.47284
   0.25000,   0.20000,   0.20000,   2.37985,   0.97633,   1.15014
   1.70000,   0.40000,   0.20000,   2.03538,   0.66729,   0.79488
   0.65000,   0.30000,   0.20000,   0.17080,   1.00795,   1.22899
   1.00000,   0.70000,   0.20000,   2.11515,   1.14152,   1.12175
   0.25000,   0.50000,   0.20000,   1.39119,   1.43641,   1.42947
   1.80000,   0.80000,   0.20000,   1.00475,   0.67557,   0.78456
   0.80000,   0.50000,   0.20000,   1.30349,   1.11642,   1.10965
   0.80000,   0.40000,   0.20000,   0.89617,   1.07971,   1.11026
   1.00000,   0.70000,   0.20000,   2.15446,   1.14569,   1.12584
   1.20000,   0.80000,   0.20000,   1.68076,   0.91206,   0.97803
   0.30000,   0.80000,   0.20000,   1.01562,   1.57483,   1.66031
   2.00000,   0.20000,   0.20000,   1.10012,   0.58545,   0.73060
   1.00000,   0.80000,   0.20000,   3.08799,   1.47189,   1.44274
   0.20000,   0.40000,   0.20000,   1.78780,   1.36876,   1.37074
   1.80000,   0.60000,   0.20000,   2.79917,   0.82407,   0.82848
   0.80000,   0.60000,   0.20000,   2.15095,   1.13999,   1.15568
   1.30000,   0.60000,   0.20000,   3.04413,   1.10950,   1.09409
   0.50000,   0.80000,   0.20000,   2.94229,   1.28693,   1.73505
   2.00000,   0.50000,   0.20000,   2.88967,   0.78677,   0.78637
   1.80000,   0.30000,   0.20000,   0.58372,   0.74817,   0.78770
   2.00000,   0.20000,   0.20000,   0.08982,   0.81963,   0.81682
   0.80000,   0.60000,   0.20000,   0.81090,   1.13896,   1.17585
   0.90000,   0.40000,   0.20000,   1.79479,   1.08499,   1.07680
   0.70000,   0.80000,   0.20000,   2.05941,   1.21145,   1.22338
   1.60000,   0.80000,   0.20000,   1.49306,   0.66613,   0.82398
   1.40000,   0.30000,   0.20000,   1.29570,   0.76052,   0.87804
   0.25000,   0.80000,   0.20000,   3.03097,   1.26167,   2.37170
   0.25000,   0.50000,   0.20000,   1.04797,   1.35486,   1.43021
   0.20000,   0.30000,   0.20000,   0.36543,   0.81449,   1.27315
   0.50000,   0.40000,   0.20000,   1.79439,   1.16622,   1.16559
   1.70000,   0.40000,   0.20000,   0.75541,   0.74221,   0.80554
   0.65000,   0.50000,   0.20000,   0.50444,   1.08343,   1.23839
   1.40000,   0.30000,   0.20000,   0.72292,   0.84949,   0.89562
   1.60000,   0.70000,   0.20000,   2.27859,   0.77008,   0.84337
   0.80000,   0.60000,   0.20000,   3.04653,   1.24888,   1.37383
   0.90000,   0.80000,   0.20000,   0.11579,   1.40290,   1.44837
   0.20000,   0.40000,   0.20000,   1.96863,   1.32613,   1.36510
   0.50000,   0.60000,   0.20000,   2.67674,   1.11937,   1.38602
   0.70000,   0.80000,   0.20000,   0.31255,   1.27342,   1.45728
