a/c,a/t,c/b,phi,F,Mg
   0.70000,   0.80000,   0.20000,   0.59561,   1.22232,   1.33408
   0.50000,   0.30000,   0.20000,   0.62610,   0.99806,   1.17371
   0.90000,   0.50000,   0.20000,   1.80129,   1.11842,   1.10735
   0.40000,   0.80000,   0.20000,   2.60908,   1.30362,   1.63123
   1.60000,   0.40000,   0.20000,   1.41758,   0.65642,   0.81480
   1.80000,   0.50000,   0.20000,   2.55494,   0.75244,   0.78872
   1.00000,   0.70000,   0.20000,   0.62277,   1.18639,   1.16584
   1.80000,   0.70000,   0.20000,   2.27578,   0.69584,   0.77727
   1.30000,   0.70000,   0.20000,   3.02040,   1.11329,   1.09564
   0.20000,   0.80000,   0.20000,   1.00265,   1.83942,   1.95591
   0.90000,   0.60000,   0.20000,   0.35894,   1.19706,   1.23425
   0.70000,   0.80000,   0.20000,   2.18288,   1.23641,   1.26909
   1.40000,   0.30000,   0.20000,   2.05385,   0.78107,   0.87516
   1.00000,   0.60000,   0.20000,   0.00542,   1.36477,   1.34451
   1.20000,   0.70000,   0.20000,   2.05768,   0.93254,   0.98103
   0.40000,   0.80000,   0.20000,   1.31929,   1.52304,   1.51295
   1.10000,   0.70000,   0.20000,   0.23274,   1.21235,   1.19411
   0.20000,   0.80000,   0.20000,   2.95376,   1.25151,   2.35622
   0.70000,   0.70000,   0.20000,   1.78891,   1.24348,   1.22934
   0.70000,   0.80000,   0.20000,   1.92052,   1.26293,   1.25717
   1.40000,   0.40000,   0.20000,   2.01674,   0.78095,   0.87807
   1.40000,   0.30000,   0.20000,   2.95294,   0.94734,   0.94441
   0.40000,   0.60000,   0.20000,   2.28374,   1.26540,   1.39341
   0.60000,   0.60000,   0.20000,   2.06894,   1.21714,   1.24737
   1.40000,   0.30000,   0.20000,   1.23341,   0.76311,   0.87410
   0.40000,   0.50000,   0.20000,   0.94071,   1.21738,   1.31056
   1.50000,   0.70000,   0.20000,   0.44294,   0.90350,   0.91206
   1.20000,   0.50000,   0.20000,   1.12786,   0.91006,   0.96565
   1.80000,   0.70000,   0.20000,   0.24422,   0.86118,   0.85504
   0.70000,   0.70000,   0.20000,   2.31223,   1.19261,   1.25215
   0.50000,   0.70000,   0.20000,   1.65559,   1.37669,   1.35467
   1.50000,   0.30000,   0.20000,   0.36492,   0.87418,   0.88377
   1.50000,   0.20000,   0.20000,   2.56585,   0.82516,   0.85887
   1.30000,   0.80000,   0.20000,   2.02656,   0.86395,   0.93573
   1.10000,   0.70000,   0.20000,   0.49313,   1.11905,   1.11063
   0.90000,   0.30000,   0.20000,   0.51787,   1.07388,   1.10799
   2.00000,   0.50000,   0.20000,   2.67754,   0.73464,   0.75570
   2.00000,   0.70000,   0.20000,   0.11749,   0.84323,   0.83078
   1.20000,   0.50000,   0.20000,   0.50347,   1.00271,   1.00875
   1.10000,   0.70000,   0.20000,   1.39241,   1.00792,   1.03710
   0.80000,   0.40000,   0.20000,   1.93258,   1.10809,   1.10987
   0.45000,   0.80000,   0.20000,   2.58215,   1.28357,   1.55630
   0.80000,   0.80000,   0.20000,   0.72800,   1.20391,   1.24801
   0.40000,   0.70000,   0.20000,   0.54419,   1.23381,   1.53905
   1.50000,   0.80000,   0.20000,   2.32167,   0.81280,   0.87006
   0.70000,   0.70000,   0.20000,   1.42195,   1.24734,   1.22919
   0.90000,   0.70000,   0.20000,   2.91199,   1.28945,   1.33163
   1.00000,   0.30000,   0.20000,   2.27507,   1.07311,   1.06516
   1.20000,   0.80000,   0.20000,   2.48160,   1.01478,   1.02549
   1.80000,   0.80000,   0.20000,   2.97272,   0.90291,   0.88940
   0.25000,   0.40000,   0.20000,   1.60221,   1.33515,   1.32226
   1.90000,   0.60000,   0.20000,   2.88230,   0.81597,   0.81371
   1.10000,   0.80000,   0.20000,   0.08066,   1.33911,   1.31296
   1.10000,   0.30000,   0.20000,   1.83210,   0.96390,   0.99997
   1.10000,   0.60000,   0.20000,   1.98672,   1.00449,   1.02918
   0.30000,   0.30000,   0.20000,   0.85002,   1.08338,   1.21999
   0.90000,   0.60000,   0.20000,   2.15516,   1.13414,   1.13407
   0.80000,   0.80000,   0.20000,   0.03398,   1.43145,   1.56845
   0.40000,   0.80000,   0.20000,   2.38748,   1.37395,   1.56120
   0.60000,   0.50000,   0.20000,   2.00905,   1.18073,   1.20239
   1.10000,   0.70000,   0.20000,   2.32048,   1.04882,   1.05610
   1.30000,   0.70000,   0.20000,   2.26317,   0.89309,   0.94054
   1.50000,   0.70000,   0.20000,   2.77983,   0.92815,   0.92867
